Iteration,TestCaseID,TransactionType,CurrentDate,RowType,Status,PassCount,FailCount, Compare Result,Quote Number
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form11,PASS,1,0,ASICXL00060718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form12,PASS,1,0,ASICXL00070718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form13,PASS,1,0,ASICXL00080718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form14,PASS,1,0,CX00010413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form15,PASS,1,0,CX01090908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form16,PASS,1,0,CX04010908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form17,PASS,1,0,CX21010908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form18,PASS,1,0,CX21020413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form19,PASS,1,0,CX21030413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form20,PASS,1,0,CX21040413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form21,PASS,1,0,CX21050413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form22,PASS,1,0,CX21060413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form23,PASS,1,0,CX21070413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form24,PASS,1,0,CX21080413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form25,PASS,1,0,CX21090413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form26,PASS,1,0,CX21100417,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form27,PASS,1,0,CX21110413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form28,PASS,1,0,CX21120413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form29,PASS,1,0,CX21130413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form30,PASS,1,0,CX21140413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form31,PASS,1,0,CX21150413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form32,PASS,1,0,CX21160413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form33,PASS,1,0,CX21170413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form34,PASS,1,0,CX21180413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: Form35,PASS,1,0,CX21190413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/4/2019 16:37,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 44",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,CompareDocuments_Binder,4/4/2019 16:37,Field: DownloadedFileName;RenameToFileName,FAIL,0,1,"FAIL|Mismatch found in 9 page(s) of PDF document.|
Expected page Count: 64, 
Actual page Count: 64, 
Total Pages Compared: 64, 
Total Pages Matched: 55, 
Results saved at: D:\WorkspaceAtegrity\iTAFCommon\URBAN_HO\Resources\Results\PDFMismatchResults\FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate\CompareDocuments_Binder\04April2019_16_40_31",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,PremiumSummaryVerification,4/5/2019 12:24,Field: TransactionPremium,PASS,1,0,"$107,100 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,PremiumSummaryVerification,4/5/2019 12:24,Field: ServiceTax,PASS,1,0,$0.00 ,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,PremiumSummaryVerification,4/5/2019 12:24,Field: TotalPremium,PASS,1,0,"$107,100.00 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form1,PASS,1,0,ASICXL00010718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form2,PASS,1,0,ASICXL00020718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form3,PASS,1,0,ASICXL00030718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form4,PASS,1,0,ASICXL00040718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form5,PASS,1,0,ASICXL00050718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form6,PASS,1,0,ASICXL00060718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form7,PASS,1,0,ASICXL00070718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form8,PASS,1,0,ASICXL00080718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form9,PASS,1,0,CX00010413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form10,PASS,1,0,CX21010908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form11,PASS,1,0,CX21020413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form12,PASS,1,0,CX21130413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form13,PASS,1,0,CX21140413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form14,PASS,1,0,CX21160413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form15,PASS,1,0,CX21190413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form16,PASS,1,0,CX21200413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form17,PASS,1,0,CX21300115,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form18,PASS,1,0,CX21710615,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: Form19,PASS,1,0,XL00010518,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,OutputFormsVerification,4/5/2019 12:25,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 19",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,HeaderDataVerification,4/5/2019 12:26,Field: QuotedPremium_Header,PASS,1,0,"$107,100.00 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,HeaderDataVerification,4/5/2019 12:26,Field: Commission_Header,FAIL,0,1,"FAIL|$18,742.50|$16,060.00",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,HeaderDataVerification,4/5/2019 12:26,Field: PolicyPeriod_Header,PASS,1,0,01/01/2019 - 01/01/2020,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,CommissionsTab,4/5/2019 12:46,Field: CommissionPercentage,PASS,1,0,17.50%,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,CommissionsTab,4/5/2019 12:46,Field: CommissionNetAmount,PASS,1,0,"$18,742.50 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,CompareDocuments,4/5/2019 12:48,Field: DownloadedFileName;RenameToFileName,FAIL,0,1,"FAIL|Mismatch found in 9 page(s) of PDF document.|
Expected page Count: 65, 
Actual page Count: 65, 
Total Pages Compared: 65, 
Total Pages Matched: 56, 
Results saved at: D:\WorkspaceAtegrity\iTAFCommon\URBAN_HO\Resources\Results\PDFMismatchResults\FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate\CompareDocuments\05April2019_12_51_02",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,HeaderDataVerification,4/5/2019 14:27,Field: QuotedPremium_Header,PASS,1,0,"$107,100.00 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,HeaderDataVerification,4/5/2019 14:27,Field: Commission_Header,PASS,1,0,"$16,065.00 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,HeaderDataVerification,4/5/2019 14:27,Field: PolicyPeriod_Header,PASS,1,0,01/01/2019 - 01/01/2020,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedPremiumSummaryVerification,4/5/2019 14:29,Field: TransactionPremium,PASS,1,0,"$109,200 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedPremiumSummaryVerification,4/5/2019 14:29,Field: ServiceTax,PASS,1,0,$0.00 ,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedPremiumSummaryVerification,4/5/2019 14:29,Field: TotalPremium,PASS,1,0,"$109,200.00 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form1,PASS,1,0,CX01220908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form2,PASS,1,0,CX02140118,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form3,PASS,1,0,CX22550908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form4,PASS,1,0,CX27060908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form5,PASS,1,0,CX27080908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form6,PASS,1,0,ASICXL00010718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form7,PASS,1,0,ASICXL00020718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form8,PASS,1,0,ASICXL00030718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form9,PASS,1,0,ASICXL00040718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form10,PASS,1,0,ASICXL00050718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form11,PASS,1,0,ASICXL00060718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form12,PASS,1,0,ASICXL00070718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form13,PASS,1,0,ASICXL00080718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form14,PASS,1,0,CX00010413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form15,PASS,1,0,CX01090908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form16,PASS,1,0,CX04010908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form17,PASS,1,0,CX21010908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form18,PASS,1,0,CX21020413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form19,PASS,1,0,CX21030413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form20,PASS,1,0,CX21040413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form21,PASS,1,0,CX21050413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form22,PASS,1,0,CX21060413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form23,PASS,1,0,CX21070413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form24,PASS,1,0,CX21080413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form25,PASS,1,0,CX21090413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form26,PASS,1,0,CX21100417,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form27,PASS,1,0,CX21110413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form28,PASS,1,0,CX21120413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form29,PASS,1,0,CX21130413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form30,PASS,1,0,CX21140413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form31,PASS,1,0,CX21150413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form32,PASS,1,0,CX21160413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form33,PASS,1,0,CX21170413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form34,PASS,1,0,CX21180413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form35,PASS,1,0,CX21190413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form36,PASS,1,0,CX21200413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form37,PASS,1,0,CX21220918,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form38,PASS,1,0,CX21250918,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form39,PASS,1,0,CX21260918,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form40,PASS,1,0,CX21290115,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form41,PASS,1,0,CX21300115,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form42,PASS,1,0,CX21310115,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form43,PASS,1,0,CX21710615,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: Form44,PASS,1,0,XL00010518,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 14:29,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 44",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,CommissionsTabModifier,4/5/2019 14:30,Field: CommissionPercentage,PASS,1,0,17.50%,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,CommissionsTabModifier,4/5/2019 14:30,Field: CommissionNetAmount,FAIL,0,1,"FAIL|$16,380.00|$19,110.00",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,CompareDocuments_Redo,4/5/2019 14:58,Field: DownloadedFileName;RenameToFileName,FAIL,0,1,"FAIL|Mismatch found in 9 page(s) of PDF document.|
Expected page Count: 65, 
Actual page Count: 65, 
Total Pages Compared: 65, 
Total Pages Matched: 56, 
Results saved at: D:\WorkspaceAtegrity\iTAFCommon\URBAN_HO\Resources\Results\PDFMismatchResults\FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate\CompareDocuments_Redo\05April2019_15_01_25",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedPremiumSummaryVerification,4/5/2019 15:02,Field: TransactionPremium,PASS,1,0,"$109,200 ",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedPremiumSummaryVerification,4/5/2019 15:02,Field: ServiceTax,PASS,1,0,$0.00 ,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedPremiumSummaryVerification,4/5/2019 15:02,Field: TotalPremium,FAIL,0,1,"FAIL||$109,200.00",
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form1,PASS,1,0,CX01220908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form2,PASS,1,0,CX02140118,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form3,PASS,1,0,CX22550908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form4,PASS,1,0,CX27060908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form5,PASS,1,0,CX27080908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form6,PASS,1,0,ASICXL00010718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form7,PASS,1,0,ASICXL00020718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form8,PASS,1,0,ASICXL00030718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form9,PASS,1,0,ASICXL00040718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form10,PASS,1,0,ASICXL00050718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form11,PASS,1,0,ASICXL00060718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form12,PASS,1,0,ASICXL00070718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form13,PASS,1,0,ASICXL00080718,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form14,PASS,1,0,CX00010413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form15,PASS,1,0,CX01090908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form16,PASS,1,0,CX04010908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form17,PASS,1,0,CX21010908,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form18,PASS,1,0,CX21020413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form19,PASS,1,0,CX21030413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form20,PASS,1,0,CX21040413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form21,PASS,1,0,CX21050413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form22,PASS,1,0,CX21060413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form23,PASS,1,0,CX21070413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form24,PASS,1,0,CX21080413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form25,PASS,1,0,CX21090413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form26,PASS,1,0,CX21100417,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form27,PASS,1,0,CX21110413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form28,PASS,1,0,CX21120413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form29,PASS,1,0,CX21130413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form30,PASS,1,0,CX21140413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form31,PASS,1,0,CX21150413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form32,PASS,1,0,CX21160413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form33,PASS,1,0,CX21170413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form34,PASS,1,0,CX21180413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form35,PASS,1,0,CX21190413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form36,PASS,1,0,CX21200413,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form37,PASS,1,0,CX21220918,
,FUNC_Excess_Liability_IL_SC001_TC001_NB_Cancel_Reinstate,UpdatedOutputFormsVerification,4/5/2019 15:03,Field: Form38,PASS,1,0,CX21250918,
